Date,Symbol,Type,Quantity,Price,Commission,Market_Impact,Notes
2020-01-01,AAPL,Buy,97.94191231789708,258.31,25.299375370835996,267.73889306264545,Initial purchase
2020-01-01,MSFT,Buy,76.54384951124727,2120.13,162.2829116642807,5918.5337028224285,Initial purchase
2020-01-01,GOOGL,Buy,2.2807222109408563,31125.64,70.98893847774916,1456.7475777442442,Initial purchase
2020-01-01,AMZN,Buy,5.730468492901918,8588.99,49.218936580849636,793.14171716079,Initial purchase
2020-01-01,TSLA,Buy,0.10651153122024606,92318.97,9.83303485537596,59.405163989771246,Initial purchase
2020-01-01,META,Buy,17.86720001340255,550.34,9.83303485537596,59.405163989771246,Initial purchase
2020-01-01,NVDA,Buy,0.6852814400669013,14348.9,9.83303485537596,59.405163989771246,Initial purchase
2020-01-01,CRM,Buy,253.03442143662605,428.52,108.430310274023,2971.7939725168903,Initial purchase
2020-01-01,ORCL,Buy,89.02412409055972,556.59,49.54993722756464,801.9608443195289,Initial purchase
2020-01-01,ADBE,Buy,66.42084353325993,999.38,66.3796626102693,1302.3750692326514,Initial purchase
2020-01-01,INTC,Buy,173.60584137316312,56.64,9.83303485537596,59.405163989771246,Initial purchase
2020-01-01,AMD,Buy,73.58524899080905,2566.89,188.88523978201783,7691.215954840598,Initial purchase
2020-01-01,JPM,Buy,204.75090026072326,470.38,96.310728464639,2431.6588362836274,Initial purchase
2020-01-01,BAC,Buy,136.9980408933352,93.93,12.868225981110976,90.83336837336013,Initial purchase
2020-01-01,WFC,Buy,32.970953399759736,328.14,10.81908864859716,69.05446996236297,Initial purchase
2020-01-01,GS,Buy,8.61015318186522,1268.65,10.923270834173312,70.10609533018489,Initial purchase
2020-01-01,MS,Buy,150.98378066081838,129.53,19.556929108995806,176.95104471496845,Initial purchase
2020-01-01,C,Buy,79.06897115617699,507.24,40.10694492925922,566.4726433495395,Initial purchase
2020-01-01,BRK-B,Buy,41.9393227804151,726.99,30.489468268133972,362.2015799185889,Initial purchase
2020-01-01,AXP,Buy,70.17277605685753,264.46,18.55789235599654,162.69995596686402,Initial purchase
2020-01-31,AAPL,Sell,55.05352578454704,216.04,11.893763710493543,80.1913592433295,Rebalancing
2020-01-31,MSFT,Sell,2.651558041460939,2113.73,5.604677778977232,24.681249895681812,Rebalancing
2020-01-31,GOOGL,Sell,0.17986153568578628,23299.39,4.190664065942052,15.739435805031231,Rebalancing
2020-01-31,AMZN,Sell,3.393613684768012,8315.72,28.22034119069905,319.4963003079287,Rebalancing
2020-01-31,TSLA,Buy,0.2929291017416867,90804.87,26.599389002870634,290.3216502025921,Rebalancing
2020-01-31,CRM,Sell,80.85841923510188,430.17,34.78286620236378,448.81616516412765,Rebalancing
2020-01-31,AMD,Buy,1.8260587793013696,2413.11,4.4064807009199285,17.007757313359345,Rebalancing
2020-01-31,GS,Buy,31.41221183571777,1110.53,34.88420360991966,450.9507883969433,Rebalancing
2020-01-31,C,Sell,28.567572241983147,347.73,9.933801895704802,60.36575898690442,Rebalancing
2020-01-31,BRK-B,Buy,38.81580919090132,538.58,20.905418514035635,196.92684637605893,Rebalancing
2020-02-29,MSFT,Sell,16.21249453443358,2441.5,39.582805405819585,554.396555795588,Rebalancing
2020-02-29,GOOGL,Sell,1.0648605408185057,28487.81,30.335544763334838,359.2367231882228,Rebalancing
2020-02-29,TSLA,Buy,0.2664215946293457,85817.79,22.86371245936632,227.41956271798415,Rebalancing
2020-02-29,ORCL,Sell,66.05932191491526,488.93,32.29838426385952,397.7776647567504,Rebalancing
2020-02-29,ADBE,Sell,13.438297105528868,1111.65,14.938682977361168,115.10350173311747,Rebalancing
2020-02-29,AMD,Buy,1.8557764249920015,3008.7,5.583474529873435,24.536467089148868,Rebalancing
2020-02-29,C,Buy,29.28950484183386,411.95,12.06581151959346,82.03310628133298,Rebalancing
2020-02-29,BRK-B,Buy,43.159083136933475,577.01,24.903222560841982,261.00319752962173,Rebalancing
2020-02-29,AXP,Buy,62.67770911566197,224.34,14.061117263007608,104.54568395701801,Rebalancing
2020-03-31,MSFT,Buy,1.9962924992615558,2556.15,5.102823071987427,21.339927797574937,Rebalancing
2020-03-31,AMZN,Buy,1.1377095477429349,15011.29,17.078487956938044,142.47016830587464,Rebalancing
2020-03-31,TSLA,Sell,0.19140416642568694,113580.71,21.73982111958769,209.70659791823715,Rebalancing
2020-03-31,CRM,Sell,76.36485234818771,659.07,50.32978323712008,822.8984233386137,Rebalancing
2020-03-31,ORCL,Buy,25.657879255045952,639.93,16.419246671681556,133.79724075828793,Rebalancing
2020-03-31,ADBE,Buy,28.27032893215372,1199.09,33.8986687192562,430.3660547775934,Rebalancing
2020-03-31,GS,Buy,21.206605877876488,1375.54,29.170534649254222,337.116439180801,Rebalancing
2020-03-31,C,Buy,67.21107507615424,494.28,33.22109018864152,416.44084408927125,Rebalancing
2020-03-31,BRK-B,Sell,90.03830013424961,640.4,57.660527405973454,1030.5294742876758,Rebalancing
2020-03-31,AXP,Buy,82.02506828702644,243.73,19.991969893596956,183.30327565878835,Rebalancing
2020-04-30,AMZN,Sell,2.441044239431489,13193.39,32.20564865807302,395.9211408706315,Rebalancing
2020-04-30,NVDA,Buy,1.5688821891119462,23477.08,36.83277266435629,492.79341309017997,Rebalancing
2020-04-30,ORCL,Sell,27.594314937092037,648.44,17.89325757780796,153.48138224237806,Rebalancing
2020-04-30,INTC,Buy,339.8000575331895,73.2,24.87336421142947,260.4983024998021,Rebalancing
2020-04-30,AMD,Sell,10.33621661231656,4898.37,50.630613367273064,831.0349405298653,Rebalancing
2020-04-30,BAC,Buy,153.93537700429647,91.48,14.082008288353041,104.79242960615665,Rebalancing
2020-04-30,GS,Buy,17.568531968118002,1526.63,26.820647958487985,294.2377998335975,Rebalancing
2020-04-30,AXP,Sell,140.4729751796434,248.16,34.85977352058031,450.4358038246194,Rebalancing
2020-05-31,TSLA,Sell,0.3258760673706445,112105.8,36.53259723344,486.24926744180897,Rebalancing
2020-05-31,CRM,Sell,42.94239513437387,657.29,28.2256068978726,319.5928963664857,Rebalancing
2020-05-31,INTC,Buy,695.4369390269994,71.31,49.59160812201533,803.073979149283,Rebalancing
2020-05-31,WFC,Buy,14.648353216906314,273.04,3.9995863623441,14.646776378939464,Rebalancing
2020-05-31,C,Buy,204.18081384513914,385.24,78.6586167257014,1729.6190877193524,Rebalancing
2020-06-30,MSFT,Sell,15.619349897654509,2742.43,42.834973739824655,631.0364050351668,Rebalancing
2020-06-30,GOOGL,Buy,0.8892238492320814,36594.7,32.54087999549325,402.6489209448859,Rebalancing
2020-06-30,AMZN,Buy,1.4483343350809326,12048.39,17.45009691944576,147.45245416007114,Rebalancing
2020-06-30,TSLA,Buy,0.280384012938565,79544.2,22.302922001987803,218.51005978324227,Rebalancing
2020-06-30,NVDA,Buy,1.0238816850465875,22243.83,22.77505014228984,226.00154740685366,Rebalancing
2020-06-30,CRM,Sell,31.9587532170993,581.07,18.57027273185989,162.8736721019068,Rebalancing
2020-06-30,ADBE,Buy,30.29713843076424,1313.88,39.80680424141252,559.5444124399927,Rebalancing
2020-06-30,INTC,Sell,464.5708143360016,71.26,33.10531622958348,414.08013038947644,Rebalancing
2020-06-30,AMD,Sell,18.697901062534815,5809.87,108.63237444618915,2981.192853951341,Rebalancing
2020-06-30,AXP,Buy,215.97751433493468,210.09,45.37471598662643,693.6951224477613,Rebalancing
2020-07-31,GOOGL,Buy,0.44991781239417494,53224.44,23.94662361070502,245.02210856302577,Rebalancing
2020-07-31,AMZN,Sell,1.2644256391996438,15079.92,19.06743748507949,169.90971356380652,Rebalancing
2020-07-31,META,Buy,83.09480045680377,640.29,53.204769784486885,902.0100734036208,Rebalancing
2020-07-31,NVDA,Sell,2.0073646618797087,32186.04,64.60911930184679,1245.0225042712432,Rebalancing
2020-07-31,ADBE,Buy,25.554341413562106,1674.27,42.78486719848463,629.8248337443242,Rebalancing
2020-07-31,INTC,Sell,387.07388713790124,76.32,29.54147906636462,344.0981235490972,Rebalancing
2020-07-31,AMD,Sell,9.318384153069866,8622.11,80.34413319002523,1792.231249490998,Rebalancing
2020-07-31,JPM,Buy,50.65489588671841,679.26,34.407844580012345,440.9523652515012,Rebalancing
2020-07-31,AXP,Sell,80.55498448232059,273.42,22.0253438571561,214.1524920976159,Rebalancing
2020-08-31,AAPL,Buy,172.34479169922395,343.83,59.25730972994417,1078.3137476992251,Rebalancing
2020-08-31,GOOGL,Sell,0.7693036439338624,44414.3,34.168082832771745,435.9544494599436,Rebalancing
2020-08-31,AMZN,Buy,0.7744063118540666,18201.64,14.095464902095454,104.95148605430268,Rebalancing
2020-08-31,TSLA,Sell,0.3629683807306698,255739.59,92.82538487102539,2285.005250495425,Rebalancing
2020-08-31,NVDA,Buy,0.3277966126585435,44588.98,14.616116605899544,111.17702729787496,Rebalancing
2020-08-31,ORCL,Buy,53.63065380458753,920.45,49.3643352944326,797.0107210209096,Rebalancing
2020-08-31,INTC,Buy,172.29857287701918,92.66,15.965185762784596,127.94802221860103,Rebalancing
2020-08-31,AMD,Sell,3.5848635498683956,9827.98,35.2319672708356,458.30753948041524,Rebalancing
2020-08-31,JPM,Sell,40.792732794745035,658.19,26.849368798173238,294.7476822607116,Rebalancing
2020-08-31,GS,Sell,12.229754155665084,1679.75,20.542929542978424,191.474388669713,Rebalancing
2020-08-31,AXP,Buy,52.62246914167009,286.03,15.051604848591895,116.49053495616174,Rebalancing
2020-09-30,MSFT,Buy,1.8701768133706569,3122.46,5.839552292677341,26.306035013288245,Rebalancing
2020-09-30,AMZN,Buy,3.5462997149687574,17306.75,61.374922592035546,1143.0756248803461,Rebalancing
2020-09-30,TSLA,Buy,0.07061030300649555,206616.99,14.58928827019006,110.85284272178056,Rebalancing
2020-09-30,META,Buy,8.167760706267293,329.91,2.694625934604643,7.989436334506844,Rebalancing
2020-09-30,NVDA,Sell,1.1520969005510593,54158.36,62.39567869492847,1174.8564318267852,Rebalancing
2020-09-30,AMD,Buy,18.1701295072284,4661.92,84.70769015233822,1958.7011545818157,Rebalancing
2020-09-30,JPM,Sell,56.20682895499398,508.53,28.582858728483085,326.1738295696538,Rebalancing
2020-09-30,GS,Buy,7.632351670263069,1385.92,10.577828826850993,66.64255880242067,Rebalancing
2020-09-30,C,Buy,38.88154959230888,240.82,9.363454772819823,55.00648377503253,Rebalancing
2020-10-31,AAPL,Sell,97.20064358639254,247.33,24.04063517822247,246.57481601031935,Rebalancing
2020-10-31,MSFT,Sell,10.12060047480535,4063.51,41.12516123537629,590.235959040629,Rebalancing
2020-10-31,AMZN,Sell,2.707163546160257,22443.23,60.75749411409027,1124.029867043517,Rebalancing
2020-10-31,NVDA,Buy,0.31191714392686876,70072.59,21.856842140358463,211.52426864753812,Rebalancing
2020-10-31,CRM,Buy,151.5104436994059,300.54,45.53494874941945,697.7299546389476,Rebalancing
2020-10-31,ORCL,Sell,55.706079577209366,713.91,39.76912727096554,558.677172081327,Rebalancing
2020-10-31,ADBE,Sell,53.91179563791609,1711.21,92.2544038135584,2261.353360707874,Rebalancing
2020-10-31,AMD,Sell,17.48950474563207,7212.46,126.14235339768146,3843.8725788955994,Rebalancing
2020-10-31,BAC,Buy,1565.3432954452212,62.96,98.55401388123114,2528.1132987735577,Rebalancing
2020-10-31,MS,Buy,202.63597499128508,119.76,24.267684364956303,250.34088715354338,Rebalancing
2020-11-30,GOOGL,Sell,0.7131009231451297,39463.11,28.141180171177805,318.0455562186678,Rebalancing
2020-11-30,TSLA,Buy,0.04559499476467831,702495.33,32.03027089356095,392.41977624557677,Rebalancing
2020-11-30,META,Sell,48.001440690037974,298.95,14.350030694286852,107.97800778219104,Rebalancing
2020-11-30,NVDA,Buy,0.3287497903739193,79641.99,26.18228751746178,282.99648101708243,Rebalancing
2020-11-30,CRM,Sell,127.2228012325812,404.32,51.438722994357235,853.0559519817597,Rebalancing
2020-11-30,ADBE,Buy,32.973713552765545,1760.83,58.06110403511615,1042.4317518150658,Rebalancing
2020-11-30,AMD,Sell,6.557738201892536,8867.83,58.15290755888869,1045.167537839617,Rebalancing
2020-11-30,JPM,Sell,9.30469134206284,549.07,5.108926875186444,21.37948245855318,Rebalancing
2020-11-30,BAC,Buy,114.06552225102635,81.25,9.26782368289589,54.126492525918515,Rebalancing
2020-11-30,BRK-B,Buy,137.1464387489384,585.25,80.26495327781622,1789.2687765753071,Rebalancing
2020-11-30,AXP,Buy,271.87637948383565,224.86,61.13412269073529,1135.631743863453,Rebalancing
2020-12-31,AMZN,Buy,0.5164560508219129,32036.91,16.545656019137052,135.44375845178283,Rebalancing
2020-12-31,TSLA,Sell,0.012799280448597475,570138.55,7.297363196006715,37.22360582994185,Rebalancing
2020-12-31,CRM,Buy,79.94137204493896,402.16,32.149222181592656,394.79322982432785,Rebalancing
2020-12-31,ADBE,Sell,20.629299867663974,1979.7,40.839824948014375,583.5363797482106,Rebalancing
2020-12-31,INTC,Sell,27.022421778945557,107.51,2.905180565454437,8.963947429485811,Rebalancing
2020-12-31,AMD,Sell,4.338709983165647,9279.93,40.262924934078384,570.0869527393892,Rebalancing
2020-12-31,JPM,Buy,87.93513035288336,618.42,54.38084331283013,935.238186770986,Rebalancing
2020-12-31,GS,Buy,32.01626734588809,1814.45,58.09191628574664,1043.349636539333,Rebalancing
2020-12-31,MS,Buy,456.9539977483289,159.34,72.81105000121873,1519.7753173161339,Rebalancing
2020-12-31,C,Buy,114.76867238289431,278.86,32.00439198069391,391.9041775495529,Rebalancing
2020-12-31,BRK-B,Sell,101.60561371300152,604.3,61.40027236676681,1143.8604516230096,Rebalancing
2020-12-31,AXP,Sell,155.65899002293312,265.02,41.252745535877736,593.2417284862647,Rebalancing
2021-01-31,AAPL,Buy,80.99347307895022,339.55,27.50133378395755,306.41701263465546,Rebalancing
2021-01-31,MSFT,Sell,8.815653351210528,4875.94,42.984596801301464,634.659970803195,Rebalancing
2021-01-31,AMZN,Buy,2.3977807973388177,23350.38,55.989092774564384,981.4841213353117,Rebalancing
2021-01-31,TSLA,Sell,0.051193154290408494,485104.15,24.834011597867466,259.83345872254324,Rebalancing
2021-01-31,NVDA,Sell,0.7763198842389888,62872.42,48.80910981622509,782.2783875827411,Rebalancing
2021-01-31,CRM,Sell,53.16132641484365,271.42,14.429047215516865,108.92420180616539,Rebalancing
2021-01-31,ADBE,Sell,14.908011181983884,1667.68,24.861792087970883,260.30272657137044,Rebalancing
2021-01-31,INTC,Buy,534.5271325533289,111.97,59.85100303199624,1096.3107304903963,Rebalancing
2021-01-31,AMD,Sell,3.389792819324853,7820.1,26.508518826402288,288.71939751118845,Rebalancing
2021-01-31,WFC,Buy,247.15433048707575,252.37,62.37433838502331,1174.1882721648994,Rebalancing
2021-01-31,GS,Sell,33.0580156844584,1785.06,59.0105414776993,1070.8700122651987,Rebalancing
2021-01-31,MS,Buy,230.20911229145406,163.88,37.72666932232349,512.4920576171569,Rebalancing
2021-01-31,BRK-B,Sell,36.9759228350285,602.21,22.267270490482513,217.94843567179626,Rebalancing
2021-01-31,AXP,Buy,11.259697534577487,295.62,3.3285917851717968,11.042791789502646,Rebalancing
2021-02-28,MSFT,Sell,5.223179273818062,4430.97,23.143750666909618,231.92144702237798,Rebalancing
2021-02-28,META,Buy,87.001557021792,264.17,22.983201318446795,229.3361710578785,Rebalancing
2021-02-28,NVDA,Buy,1.4138417593288333,40385.82,57.099158800737584,1013.9457933853932,Rebalancing
2021-02-28,ORCL,Buy,134.873617454774,570.23,76.90898288123579,1665.6280492955887,Rebalancing
2021-02-28,ADBE,Sell,39.732441763442246,1328.31,52.77699971879797,890.0483488793453,Rebalancing
2021-02-28,BAC,Sell,734.843579506607,106.79,78.47394585551056,1722.8166414671086,Rebalancing
2021-02-28,GS,Sell,16.7091805554458,1755.52,29.333300648696213,340.17282223401924,Rebalancing
2021-02-28,MS,Sell,255.95774546237115,167.21,42.798694618763086,630.159083793916,Rebalancing
2021-02-28,C,Buy,92.87097666862633,249.13,23.13694641745488,231.81164661933894,Rebalancing
2021-02-28,AXP,Sell,162.28555700862057,346.85,56.288745448440054,990.2034203164195,Rebalancing
2021-03-31,AAPL,Buy,36.568656814935316,290.24,10.613686953966827,66.99896448912152,Rebalancing
2021-03-31,GOOGL,Buy,0.318798637645603,35646.26,11.363979125160954,74.62152580478521,Rebalancing
2021-03-31,TSLA,Sell,0.03531275089234094,225435.58,7.960750478810398,42.64754692098194,Rebalancing
2021-03-31,META,Sell,93.87814055780544,263.56,24.742522725415203,258.2904193525702,Rebalancing
2021-03-31,INTC,Buy,355.6477957424826,71.48,25.421704439672656,269.8326590268328,Rebalancing
2021-03-31,AMD,Sell,3.406889306944311,5775.51,19.67652326114994,178.6884870834686,Rebalancing
2021-03-31,BAC,Sell,149.32415286895866,81.48,12.166931975762752,83.12306828286658,Rebalancing
2021-03-31,GS,Buy,16.53579523326102,1320.13,21.82939936128487,211.0974459522444,Rebalancing
2021-03-31,BRK-B,Buy,76.18885317951217,476.29,36.287988880869854,480.9429386035481,Rebalancing
2021-04-30,AAPL,Buy,41.92548824440381,252.48,10.585347271947073,66.71722696953931,Rebalancing
2021-04-30,META,Buy,42.902668201714626,253.87,10.891700376369291,69.78677863167063,Rebalancing
2021-04-30,NVDA,Sell,0.9229692063486361,44742.13,41.295608216447505,594.2529392959976,Rebalancing
2021-04-30,CRM,Buy,374.1324057703817,151.11,56.535147835962384,997.3973315040081,Rebalancing
2021-04-30,ORCL,Sell,86.2231763618505,402.81,34.731557670317,447.7369462881252,Rebalancing
2021-04-30,ADBE,Sell,29.631851392092475,982.05,29.099959659604416,335.7946517578265,Rebalancing
2021-04-30,INTC,Buy,124.19735770382357,69.66,8.65158793764835,48.58605839336754,Rebalancing
2021-04-30,AMD,Buy,5.1948286623065245,4362.74,22.663686798191165,224.2254602092939,Rebalancing
2021-04-30,GS,Sell,13.563296222569791,969.65,13.151650182214798,94.02374110975676,Rebalancing
2021-04-30,C,Buy,33.82063225554307,135.13,4.570182036691534,17.993603163947462,Rebalancing
2021-04-30,BRK-B,Buy,42.107318595046316,419.11,17.647598296369864,150.1276421428637,Rebalancing
2021-05-31,AAPL,Sell,73.4940126167732,303.8,22.3274810329757,218.89727576933615,Rebalancing
2021-05-31,GOOGL,Buy,0.5975162962630729,34869.82,20.835285697760025,195.8672096420065,Rebalancing
2021-05-31,INTC,Sell,474.28197423652693,84.06,39.868142754322456,560.9574671235357,Rebalancing
2021-05-31,AMD,Sell,5.998561343606668,4855.1,29.123615179344736,336.23745919365416,Rebalancing
2021-05-31,GS,Buy,57.92957936014007,961.21,55.682490976760235,972.5959340235873,Rebalancing
2021-05-31,MS,Buy,453.5349465176127,110.89,50.29249021933807,821.8920773931874,Rebalancing
2021-05-31,AXP,Sell,141.9837128547995,264.46,37.549012701580274,508.5520031728171,Rebalancing
2021-06-30,AMZN,Sell,2.6928091004130676,12050.55,32.449830704982695,400.81710745586736,Rebalancing
2021-06-30,META,Buy,122.69022296419823,276.71,33.94961159642329,431.4205065160924,Rebalancing
2021-06-30,ORCL,Buy,6.996828965272367,399.24,2.7934139960953397,8.441639229010494,Rebalancing
2021-06-30,BAC,Sell,312.38886863376575,78.61,24.556888963300327,255.17082489622229,Rebalancing
2021-06-30,MS,Buy,102.74017332832183,102.71,10.552443202551935,66.39068161507798,Rebalancing
2021-06-30,BRK-B,Buy,103.8963091535218,411.14,42.71592854537895,628.1594684887248,Rebalancing
2021-07-31,AAPL,Buy,52.862005441352,215.57,11.39546251299225,74.94821716432558,Rebalancing
2021-07-31,GOOGL,Buy,0.10465938461659331,45212.8,4.7319438247931105,18.987637564610964,Rebalancing
2021-07-31,AMZN,Sell,1.5596916759456723,9737.88,15.188090377357842,118.17560862114124,Rebalancing
2021-07-31,META,Sell,61.58602697586014,239.44,14.746158299099953,112.75360738124705,Rebalancing
2021-07-31,NVDA,Sell,0.548931561183244,37177.33,20.407809797524656,189.45745866673033,Rebalancing
2021-07-31,CRM,Sell,133.081754474794,127.36,16.949292249909764,140.75372970996267,Rebalancing
2021-07-31,ORCL,Sell,47.62424186301065,363.42,17.30760197785533,145.5340550518216,Rebalancing
2021-07-31,AMD,Buy,9.945627803999548,3254.59,32.36894079461889,399.1925281263316,Rebalancing
2021-07-31,JPM,Buy,14.417533522358157,310.12,4.471165495953712,17.394869327007886,Rebalancing
2021-07-31,BAC,Sell,183.29303805503213,64.88,11.892052309010484,80.1731196784785,Rebalancing
2021-07-31,WFC,Sell,223.35946879043303,163.66,36.55501066224227,486.7366717931969,Rebalancing
2021-07-31,MS,Sell,228.03215968049352,77.71,17.72037912877115,151.1182171414952,Rebalancing
2021-07-31,C,Buy,624.2891572727877,90.52,56.51065451633275,996.6812573201946,Rebalancing
2021-07-31,BRK-B,Buy,47.35399400126658,353.49,16.739163339507723,137.97945478780017,Rebalancing
2021-08-31,AAPL,Sell,160.00507940325286,212.49,33.9994793223972,432.4537183117166,Rebalancing
2021-08-31,MSFT,Sell,3.1670271810376853,3210.86,10.168880894506664,62.62944134738435,Rebalancing
2021-08-31,AMZN,Buy,1.6910597280784225,11951.57,20.210818714310232,186.5321098127618,Rebalancing
