,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,CRM,ORCL,ADBE,INTC,AMD,JPM,BAC,WFC,GS,MS,C,BRK-B,AXP
2020-01-01,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-02,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-03,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-04,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-05,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-06,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-07,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-08,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-09,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
2020-01-10,0.025299375370835996,0.1622829116642807,0.07098893847774915,0.04921893658084964,0.00983303485537596,0.00983303485537596,0.00983303485537596,0.108430310274023,0.049549937227564636,0.06637966261026931,0.00983303485537596,0.18888523978201782,0.096310728464639,0.012868225981110976,0.010819088648597161,0.010923270834173313,0.019556929108995806,0.04010694492925922,0.030489468268133972,0.01855789235599654
